epoch,loss,pixel_accuracy,mIoU,mean_dice,mean_hd95
1,2.0135266826703,0.4218210166155106,0.12639171596269744,0.20378833817271835,76.93305891449509
2,1.9970416518358083,0.6770641842853584,0.24168295158096798,0.35964211346339364,59.55733089466091
3,1.989728400340447,0.7225625103936298,0.26454558007151524,0.38270357319696646,57.84659833733672
4,1.9844605876849248,0.74371314258969,0.30489522204173203,0.43459706010490795,56.57158817007408
5,1.9777616675083454,0.7877218593178468,0.33424062009884276,0.46468966631847186,43.12739271448352
6,1.9721880096655626,0.7413678129695945,0.28942617685542665,0.4150601405511555,21.47779965676827
7,1.9687051750146425,0.7764486556568811,0.3055187935353712,0.4301171121243585,17.221358594081973
8,1.9697846861986013,0.7759697773938458,0.30192832080215065,0.4293675888865228,35.28010199019209
9,1.964465673153217,0.7697810809976982,0.313241794148563,0.43967445465960137,30.720750870309217
10,1.9610686668982873,0.7908047698201347,0.33297298130016867,0.46688612692120823,30.222868233463856
11,1.9594959364487574,0.7985790167946009,0.3649663473963466,0.49740194724321635,27.288547686846737
12,1.9582685828208923,0.7850425038320044,0.3432600261153584,0.47672223137288716,45.59909765658952
13,1.9577322739821215,0.8077312051192719,0.3548756351726166,0.4891529697004548,35.892962696196534
14,1.9560993909835815,0.80452029777138,0.36592406345218337,0.5041072979379605,43.886378395812116
15,1.9532641309958239,0.8101213072985292,0.3598826163536622,0.49542275883889675,17.905696387976057
16,1.9513623531048114,0.8102669121758034,0.3754475681495734,0.5155076140302869,58.36914102406317
17,1.9498587663357074,0.8031327246773554,0.37904858334876135,0.5194407132566736,27.496874395098086
18,1.9504714287244356,0.8264045227057073,0.40438304181631246,0.5470494348093142,41.77684670663916
19,1.9489560356506934,0.8334706107654302,0.4090594312839202,0.5528182886425979,36.375032006670565
20,1.9465547295717092,0.8268679751290315,0.392768792642091,0.5387295077935009,40.02240598567795
21,1.9469733375769396,0.8342029242877212,0.4010169662451605,0.5434099403184801,26.099828637903542
22,1.9452285789526427,0.8274392579343371,0.40883427878250894,0.5554466420656168,59.08124067964118
23,1.9463320282789378,0.8286905569029128,0.40368219469370137,0.5496753389030463,38.55105338670894
24,1.9439808978484228,0.8021088251605228,0.3867209338130162,0.5322091481662389,46.401955851529735
25,1.9421854798610394,0.8280702124025257,0.40072108860908484,0.5483832918505585,44.23164536767563
26,1.9427683766071613,0.8168417813007218,0.4027915355776396,0.5492825290256986,40.15891438177335
27,1.9424691612903888,0.8235187619597287,0.3960713521638244,0.5367872060280083,37.83568538427
28,1.9385389983654022,0.8339915526596782,0.42861452735504624,0.5748498602789005,24.563457026056426
