epoch,loss,pixel_accuracy,mIoU,mean_dice,mean_hd95
1,2.042743824995481,0.0201508120387768,0.013920231378147317,0.026425841018776056,76.59960518802377
2,2.005677241545457,0.016133923377972953,0.011766519122938664,0.022162670576003702,67.24151056670534
3,2.0013390137599063,0.018810344191870356,0.012524791554825625,0.022741291550519595,78.35779446456232
4,1.9991613443081195,0.18190195336279544,0.024990576717585127,0.04214397801982778,76.75692293260023
5,1.9981978833675385,0.6980476906765473,0.0541577710470975,0.07039005016947536,82.89701503516652
6,1.998264546577747,0.7351063517588091,0.05643422851168826,0.07275955071647994,83.44004100907287
7,1.9974087041157942,0.7357218051392878,0.05917913491581514,0.07552488464615156,95.67334953844681
8,1.9962341143534734,0.7546630808487071,0.06405710950015724,0.07878730548847039,114.06964779562536
9,1.9952934751143823,0.7382095039727181,0.06672656472162893,0.087158268229047,88.07074630083771
10,1.9954655491388762,0.7386272056128987,0.07201384545616063,0.09557447948480993,88.14845390940847
11,1.992986493385755,0.7504040441284363,0.07884233371173092,0.103436419525898,89.77101671426801
12,1.9934921333423028,0.7698859767077345,0.08560028902721128,0.10912074464284126,106.74592541688348
13,1.9920552097834074,0.7305162990927349,0.07597047884801493,0.10224779414581897,81.39213025285287
14,1.9930464923381805,0.7635410654665112,0.08774516005697323,0.11358920795863137,101.8769101863131
15,1.9941938657027025,0.7555209080326486,0.08838009972992322,0.11512584163489649,95.99241971625952
16,1.9928362873884349,0.7772782648413509,0.09391421726509432,0.12105314154294192,78.75206195626019
17,1.9915345081916223,0.7660500594835429,0.09265781130005833,0.12116328745039037,77.79363891413317
18,1.9919075323985174,0.7710064946547585,0.09433332912133807,0.12007580559292445,74.85437903733168
19,1.9920235092823322,0.785236267428377,0.11927044716618841,0.1525610735212788,74.66669370462076
20,1.9914073279270759,0.7845253995856846,0.12182088308644505,0.15597596461523502,87.01052670300828
21,1.9927437626398528,0.7882827578993468,0.12232865344771653,0.1577002774562314,74.49765857013202
22,1.9883168225104992,0.7751306869615535,0.11744457082544184,0.1535801561818407,65.61863736470491
23,1.9914365319105296,0.7417217043069697,0.0995784901079673,0.135749001962682,73.16079609175388
24,1.9891338004515722,0.7843818264043723,0.11399764125966054,0.14535609633467653,79.09585708772255
25,1.9891736965913038,0.769681302151566,0.10923776927513132,0.13884541020563623,78.75136377137108
26,1.9884286339466388,0.788625211540936,0.13503961740300893,0.1789584670085278,106.74204511753477
27,1.9871789079446058,0.7666811644477286,0.11770892194840413,0.15902337001122074,74.99999155089348
28,1.988074658008722,0.7654314456871233,0.10207295961371282,0.1385768047297136,77.71711477028559
29,1.9864083643142993,0.7655277631253202,0.11228326924583178,0.14724902795780026,68.15995210620002
30,1.9877477127772112,0.7688355898953978,0.10892410781939679,0.14272259763544073,82.13088427739412
31,1.9885265666704912,0.7705320560236399,0.10055144592643145,0.12896154166664667,79.2955082525277
32,1.987008152099756,0.7802571073615869,0.11864041500459437,0.15351788426662902,72.88078436924258
33,1.984877905020347,0.7357454330108455,0.09181340397106302,0.12581481078309967,71.82586768365128
34,1.984683259175374,0.773420299953572,0.1104505743446163,0.1451565472429693,71.95396971231482
35,1.9859733031346247,0.7624153554075845,0.0974472865738766,0.12721071403358894,74.50563443307715
36,1.9849912478373601,0.7753885618527261,0.10646673220465522,0.13944992814759605,69.94244188810009
37,1.9850414143158839,0.7761654974381819,0.11386305321913615,0.1534281809495027,74.29939298367132
38,1.981897649856714,0.7879175041141844,0.11846335901787826,0.15068236776239535,80.49365267106607
39,1.9804007915350108,0.7870504966744147,0.11982862361205072,0.15630215106772413,85.80670556576878
40,1.9803639031373537,0.7911123083903776,0.13258617145958368,0.17218938060090552,73.45690533855036
41,1.9802244695333333,0.7932076641591526,0.13685585409148543,0.1786588178329711,80.09295312666161
42,1.9810502162346473,0.7933759939320014,0.13484630593229288,0.1767282403367489,65.82967879051941
43,1.9790573968337133,0.7898522806539653,0.12201805744495775,0.1593828411938296,83.81854767248295
44,1.9801493906057799,0.7928666402295365,0.13021519549658617,0.16879330670574774,67.41001755931434
45,1.9771482738164754,0.7936481659429063,0.1357485562751757,0.17410327287574034,80.6558311491828
46,1.9770765167016249,0.7956769272329279,0.13943135874550755,0.18023109141760282,73.36040583486854
47,1.9787944990854998,0.794453470023831,0.13624991880244403,0.17553334779826107,74.80078391575054
48,1.9775446263643413,0.796309612405084,0.13771264646475734,0.17906385305131292,68.26010492592086
49,1.9778339496025672,0.7948263238568513,0.14083320882400246,0.1826498204587145,49.20222123441918
50,1.9772945504922133,0.7940829488787672,0.13474283142991728,0.1752494043972854,53.38443415791083
51,1.9768524422095373,0.7997778679081583,0.14286152719807754,0.18530046205374567,81.73509089729612
52,1.9772139604275043,0.7995255613688815,0.1469292330293452,0.1889653829607941,63.21978225698771
53,1.9735925243451045,0.7963101391410742,0.14391949487220893,0.18572672680495655,54.99098111642165
54,1.9743080345483928,0.7985260422035925,0.14550767300644624,0.18668072504623665,54.43162445861398
55,1.9768062279774592,0.7921244692194299,0.1369923879539763,0.17686513722635006,60.74530830999719
56,1.9757218658924103,0.7908895743145472,0.14358570892161587,0.18913024194679093,50.23997919783326
57,1.9776322749944835,0.7943038770026314,0.13991020795032144,0.18203433249115714,53.42672262734458
58,1.9752230942249298,0.7928758957333633,0.14088239171414368,0.18288253926887593,56.367061646750244
59,1.97580070908253,0.7923180823198055,0.1390380692304721,0.1812655966283218,63.1606835326435
60,1.9760764034894795,0.7924189146379179,0.14094798510901876,0.18421901927839765,63.59952783511759
61,1.9765251393501575,0.7903136261333289,0.14075485065757784,0.18331440207016886,52.247745074599024
62,1.9751358032226562,0.7946415147723108,0.14988792261723036,0.19361158757592237,59.35424168397762
