epoch,loss,pixel_accuracy,mIoU,mean_dice,mean_hd95
1,2.249153971672058,0.7453443687031535,0.13058719093873816,0.18630110871610764,33.680612635999545
2,1.4508690237998962,0.7598153865602559,0.17799090959350738,0.26056810837924704,18.104407442718333
3,1.126963150042754,0.8228751658277769,0.22874260047261802,0.3198204461381419,12.500130924556665
4,0.8748794530446713,0.8326393461249915,0.24740016447229043,0.34176973359989415,13.11721718473115
5,0.6993977742699476,0.8437032851018745,0.29181672891378474,0.3897131809825496,13.560897784921499
6,0.5810630768537521,0.8497643608924111,0.32655968633105525,0.4328521141136914,12.396406122604814
7,0.5111733250893079,0.8559405661207926,0.3689391564125324,0.48907120394093856,10.67472665113122
8,0.4533479786836184,0.8511539656823978,0.35047845335276806,0.475025146858717,10.404861968602003
9,0.4105588931303758,0.8526159590470292,0.37010931325047725,0.49489563487981836,11.532301908911258
10,0.36105708577311957,0.8574055694053677,0.40140615494130844,0.5351218533991838,12.0715731511651
11,0.3155436630432422,0.8539577061099117,0.3863389712087074,0.5170753242770294,12.183171687113067
12,0.2766738170041488,0.8586807972374955,0.36817205339985626,0.4936778783198848,10.490081104950983
13,0.2425610884450949,0.8644821921848934,0.4163213466127805,0.5440381910235159,9.645046041109316
14,0.22293298935087827,0.8649216404966669,0.40941024722778124,0.543988995050603,12.197825541846884
15,0.22592696303931567,0.8508853303274266,0.3668931285206188,0.5024772870128755,10.944555068097257
16,0.20426344456007847,0.8567363889538948,0.3849327899325423,0.5183116760430047,11.542908225050008
17,0.17903761307780558,0.8667656679501466,0.41951965681299136,0.5603402691371022,10.357512530677962
18,0.16695386916399002,0.8591155801733563,0.41064184360628775,0.5440486748618102,30.644828627031703
19,0.16842061109267747,0.8678876908571425,0.42793346593086956,0.5652175148416964,10.349145005984896
20,0.14156927884771273,0.8659329735977347,0.4267105108599311,0.5671494320296888,11.142134021145775
21,0.1290363218062199,0.8707507267075464,0.43226021685413063,0.569763065532233,9.249950789931102
