epoch,loss,pixel_accuracy,mIoU,mean_dice,mean_hd95
1,2.9221267516796408,0.5589160224810921,0.046951504214805914,0.0655537353688687,67.7219096882149
2,2.427263855934143,0.5595351630135017,0.045955269922241714,0.0647667940248621,70.06133162687115
3,2.089817381822146,0.6317961923007753,0.05213071629777916,0.07052492651678781,67.73194008370608
4,1.8351370440079615,0.6587698156198291,0.07951675662140925,0.11150241461745533,58.60991847260374
5,1.6033310271226442,0.6442878115549322,0.07103735494895598,0.09778059757816482,38.25113025118365
6,1.4201212250269377,0.6905877545921972,0.06589760544418206,0.0907788254515608,26.50028176725921
7,1.3175736321852758,0.7099816470131436,0.07878424376993556,0.11087284838814193,17.059372949343516
8,1.2080578815478544,0.6751996893762618,0.06797229562871034,0.09578709248924014,51.33280552660099
9,1.112228934581463,0.7652776387780026,0.08921179247656484,0.115776964715334,18.361390874623353
10,1.0997155262873723,0.773872540425106,0.08081418171998937,0.10469230621363672,18.72550535367986
11,1.0398726600867052,0.7768173708499788,0.08121753766772495,0.10524732853207862,32.03901885438478
12,1.0321906220454435,0.786650854553896,0.0913722246836867,0.11560939961228137,25.720469929678274
13,0.9974414625993142,0.787077510705909,0.093425594732824,0.11313530081896779,19.156498365408325
14,0.9848200632975652,0.7885072226791447,0.09862419039544708,0.12129179142649653,20.348369378028043
15,0.9724683669897226,0.7764811627922726,0.08721883772249717,0.1073021837341625,20.016384324262717
16,0.9689543625483146,0.7858010789058038,0.09199599976324449,0.11181439373731654,19.932842265248368
17,0.9093846701658689,0.782011062960753,0.09008598686788642,0.10951319883880012,19.030269952183094
18,0.9570804542073836,0.7892024389381304,0.0961445531311921,0.11841711121934928,19.3178848999452
19,0.9240687982394145,0.772110683786088,0.0862544998113611,0.10917162370743604,19.2387227678546
20,0.8765540719032288,0.7880257859841573,0.10077044602853638,0.12740446432770466,19.8030720871396
21,0.8915523800712365,0.782408974377304,0.09521464376931525,0.1191513954165891,19.846328134070284
22,0.8972030551387713,0.7905049817937467,0.09916073082482757,0.12300744029352462,19.562501994799778
23,0.8657912142001666,0.7868093268389295,0.09602612895957445,0.12187768779803643,19.244263802626516
