epoch,loss,pixel_accuracy,mIoU,mean_dice,mean_hd95
37,0.3652413934469223,0.8096323458036825,0.18887221443461757,0.26004353267177793,59.69278341957807
38,0.38085405022468205,0.8161835870570433,0.17430458146930364,0.23715186246177947,46.71196136716969
39,0.4069789771763784,0.7950066933094747,0.15468629651734891,0.21607596115969546,15.313016583210874
40,0.4123187385640054,0.8001929358683882,0.18555742190419613,0.25396966343711286,28.178613923503026
41,0.3983578645395783,0.8134093438449771,0.20064156436429686,0.2769476398889682,16.405246335613445
42,0.35186134883255327,0.8154636142065211,0.18503171584119665,0.2504759127281836,16.715207956431964
43,0.3476825266514184,0.7557099310051101,0.17354010530858333,0.25348508813536036,66.28775247377142
44,0.3579403431910389,0.7994604718500999,0.20183696482661612,0.2885669341101228,54.0871769298064
45,0.34623304852899517,0.8198836816437775,0.2222196462850964,0.3150674316503519,32.02800324099251
46,0.3291409400836477,0.8243324938164958,0.24035384244871466,0.3353771649070757,11.799987625432072
47,0.3344176133286278,0.8233983651619826,0.23657276229226706,0.3282841681076494,38.959094981266375
48,0.2873045450673913,0.8241028369247949,0.25622026375575113,0.3556110457645749,33.265130876863
49,0.29890144208692154,0.811048663633169,0.22599443682272474,0.31995814738874884,58.840650631125605
50,0.2938254626010949,0.8137707599822114,0.213479143369892,0.3080742164422351,44.53811930041996
51,0.310290146267639,0.8073876980057023,0.22090187001025546,0.3211026673186071,39.906910137535306
52,0.29415003308710064,0.8210567226938181,0.23418879984798446,0.33398357093609077,37.15111591509514
53,0.28104845729638944,0.8256956865589767,0.24997741171804003,0.3526788932615477,21.531766548726644
54,0.26694078673169297,0.8284711337390204,0.2528066651642679,0.35511544324349636,32.06697276320076
55,0.2588176166392722,0.8229680218580386,0.24113031720788514,0.34017894449538044,40.247152239826
56,0.24248129171582888,0.8306816189456401,0.24605969211853015,0.34915009558203813,41.90109383320015
57,0.26174925056830894,0.8239581350235037,0.24959892793046953,0.35560992207183256,21.389043546241144
58,0.2550295634933238,0.8211616936518531,0.23315489236238016,0.32907221137118225,40.308930527685575
59,0.26727679498353096,0.8280802203863383,0.2549841415229041,0.36560342028730897,40.448316874225135
60,0.2934358405335894,0.8251348632254754,0.23857869185732836,0.3376114162287177,12.756672307372124
61,0.26354613759607637,0.8245826181638134,0.26434115581617734,0.37166321206245945,27.344513116168212
62,0.2343210149204956,0.8133589276859209,0.22929940316777736,0.3298652321850594,39.965526283522536
63,0.2177668717109932,0.8255530916016461,0.2697536625568808,0.3795833162654429,57.36607477793305
64,0.24053830779948324,0.8286589527435044,0.2608333702651377,0.3702003894122593,15.109947517300125
65,0.26843151506387963,0.8141247265675852,0.2438043091436295,0.3513099106307587,13.535760999333434
66,0.21700079689891832,0.824063783213526,0.26157521694125463,0.3730017671431792,32.005204311790344
67,0.20718313613027897,0.8216525363466646,0.25278401847225307,0.3643180108291474,11.449305051776424
68,0.19087208118641152,0.8329024883760654,0.2767992713805465,0.3919942025343142,11.776110107534997
69,0.19238922998027982,0.8271423293318956,0.2610836125127156,0.3703094296174962,38.96994203655119
70,0.18630654786555273,0.8311139186975475,0.2690025091387469,0.3839857394992188,42.43045224106992
71,0.18762329150483292,0.8317453246537275,0.27317817441727177,0.3861246021410017,27.225879732890093
72,0.1747414749467148,0.8254528612675225,0.2564052398743483,0.3636954771602063,46.16874504890167
73,0.16674101964201568,0.8319975559450058,0.2699915495851293,0.3826486107220699,31.79341817958948
74,0.1921943850674719,0.8244571797501616,0.23626904942589463,0.335993557014109,40.32165978296025
75,0.17178978025913239,0.8297572725309439,0.258590275910593,0.36839376023551995,25.036889398479207
76,0.16146966456523482,0.8240643099495161,0.24136707880023262,0.3464558894080971,30.375883193268237
77,0.14721404170652605,0.8307656709600666,0.2773507972195428,0.39419553220858233,16.05316998965048
78,0.13985377223283615,0.8334724167173964,0.2791702746465725,0.39550845623072434,23.267526813256822
79,0.15076017583597381,0.8253005593183735,0.2675564493839952,0.38175453889377486,19.40887129035496
80,0.2617478814186915,0.8346087367441245,0.27439617688085766,0.39162596306702113,22.012025850549943
81,0.1699443001932693,0.8159921561486269,0.27087302997691703,0.3815571835618795,25.99618025316023
82,0.15638797224130271,0.819982106025935,0.25210292458119415,0.3647348043579399,38.238022379533156
83,0.13711105069180704,0.8161052538905097,0.2832598535611483,0.40359353836043677,40.10906001644451
