epoch,loss,pixel_accuracy,mIoU,mean_dice,mean_hd95
1,2.522433441418868,0.5687251258334657,0.05196925720799902,0.07210305787247866,59.98304416341545
2,2.118264290002676,0.6333675962553585,0.0669848187421465,0.08888087024566908,52.75716084867167
3,1.855986890884546,0.6746417254667069,0.07354315465718216,0.09499505371890538,55.92652093883756
4,1.6417719011123364,0.66054807632254,0.0724984419517081,0.09679459756597295,55.86207519999525
5,1.4675146135000081,0.660586377553823,0.08690452893093882,0.11490973343328559,50.43853796241507
6,1.3437760747396028,0.7217162714014714,0.09053441794167752,0.12006428071908944,40.12927115909438
7,1.223788327895678,0.7074906372677753,0.08813311332937428,0.11630673342993521,50.89902997418609
8,1.1292460469099193,0.7622122610593864,0.1018442230772441,0.1343299313566677,21.588930961835683
9,1.0812369665274253,0.770484725032526,0.10503687812301819,0.13980371530468072,22.190644649491844
10,0.9973413944244385,0.765230985018876,0.10424694520406283,0.13931336030550928,23.117419774376902
11,0.964604412133877,0.8009869527495243,0.1202854576386667,0.15949681993055428,21.040125402291817
12,0.9052132620261266,0.8009269800946469,0.12461022511507872,0.16891743572350687,20.039756152669945
13,0.8507213454980117,0.8061938132600518,0.13665528925216525,0.18663484690249937,19.380087976949923
14,0.8036330227668469,0.801340166854912,0.13579717693420518,0.1857185739930836,18.942199732861383
15,0.7943496704101562,0.7886763801799782,0.12066346556874058,0.1643860102378373,17.169190373526607
16,0.7488038047001913,0.7953954244701976,0.12316149074264134,0.16729822764216665,31.769478770396393
17,0.7332458977515881,0.7893554181192666,0.13317578005824685,0.18512369433801681,35.89178108173589
18,0.7095991126619853,0.8085161922405769,0.14087255650847968,0.18892882632699123,21.00283561569891
19,0.69727123184846,0.8021333560080636,0.1346834841222075,0.18320727254937602,20.75901535773206
20,0.6423695689210525,0.8122110947154083,0.14567081917510083,0.19717576310528967,21.085340922344145
21,0.6517999607783097,0.804443695308814,0.15350346000037898,0.21088304225331825,29.51939436796305
22,0.6315134746524004,0.8088665469220182,0.14402918522711664,0.1937588585176244,18.624142718433724
23,0.6240413080041225,0.8115123418004889,0.14852690899090365,0.2026112796809338,19.881963597053222
24,0.5943443786639434,0.8082659173972621,0.14797356192837471,0.20047921891620413,26.881629588274283
25,0.58726150313249,0.8136503631844652,0.15288985905746935,0.2075330676967895,30.87781900438273
26,0.58763976337818,0.8041288576827078,0.13428033543723922,0.1805144943352032,29.267760332207416
27,0.5680969844643886,0.8076716839523861,0.15177435176547657,0.20471608697286547,25.180633770434554
28,0.5704059331462934,0.8147355898201497,0.1633158063793995,0.21786623838024854,28.236087162368936
29,0.5493288819606488,0.8173866520585219,0.1714898091906297,0.2309782142272585,24.84163598121599
