epoch,loss,pixel_accuracy,mIoU,mean_dice,mean_hd95
1,2.7182026134347015,0.5353854465855844,0.06417317110858604,0.09792970875843318,60.565202782400085
2,2.078556964982231,0.7636394146006702,0.1051611426755875,0.1452723245760684,57.17687116101602
3,1.7004737449142169,0.7724522344516942,0.10564814488344229,0.1470129704188153,61.93465557685627
4,1.3948331553980988,0.7817698931252676,0.09919101416799363,0.13595357183633153,20.348601014435154
5,1.194200430276259,0.7802890125129897,0.09605343800200965,0.13215724101031695,22.722180845694133
6,1.0699950377896148,0.7893195248239385,0.10994649637332869,0.15178913200518657,37.06822611587879
7,0.9503782616471345,0.7834218876863422,0.09591795688294366,0.12957504128865716,15.503225670656274
8,0.8789770861841598,0.7860167396697666,0.10812019610022058,0.1475210904576676,38.55411308524653
9,0.8338205150838168,0.7972745927390196,0.10474520387495008,0.13977773846939545,15.779380921888208
10,0.7880060217290554,0.800266076923019,0.1200363595262831,0.16363710700636144,13.854902396617597
11,0.760075922844545,0.7788200963324878,0.11491020601004678,0.1594370375020459,17.067997413134872
12,0.7277800125895806,0.8031069146138385,0.12170076621042139,0.16716637559869663,23.187102809010092
13,0.7043153030692406,0.7891209453556559,0.12547479701718386,0.17239173052612736,22.391868458540024
14,0.7180199122653818,0.8015846476023354,0.1356546938493516,0.18320928225741198,36.90974385716983
15,0.6772765230457738,0.7936917345340907,0.12514713837198727,0.16869506550234897,24.888720989230475
16,0.6472976179617755,0.8018177659019714,0.1308100939699172,0.17702175598253342,26.346698960106455
17,0.5987474727180769,0.8076309747851481,0.14743143030630654,0.19839627898909992,15.649098271613473
18,0.5824343697080072,0.8062310610193545,0.1569020404130577,0.21377321826979498,21.202872260677143
19,0.5780167051081387,0.8032969910582803,0.1547491179079488,0.21056305072154724,14.394482721995244
20,0.5254277255175248,0.8166126511450111,0.17095763970954816,0.22863140356200568,30.545306051780592
21,0.5294420865346801,0.7965583070404285,0.16058938483974908,0.22005704401833198,21.615873297055142
22,0.5045773628747688,0.8147793089073313,0.17290790985287657,0.2319037337600829,16.348794656312606
23,0.49070675305600436,0.819690971519385,0.18751308305080952,0.2522665917129123,14.975722510954062
24,0.48993022768002636,0.8123290835771996,0.1876315196086902,0.254608393136207,13.799471516477372
25,0.47250664290392175,0.8221214066258873,0.2019391490093033,0.2736770962597328,20.729141963104578
26,0.48764310074302386,0.8124409021031063,0.1786011020362261,0.2420926446624796,17.030672127540758
27,0.4773711047644885,0.7865275983322033,0.1667825271850764,0.23158600169025445,31.56365302591078
28,0.46010254688982694,0.8149971518632533,0.19696136259325595,0.2655227128810563,15.13347098390827
29,0.4243927437741801,0.8200385420248785,0.21442600996151343,0.29382787161476503,42.07906927436563
30,0.4164434322771036,0.8117030202289195,0.2061527358815675,0.2882671905838921,34.67124797701099
31,0.403353288488568,0.823724790979872,0.22913766621779885,0.3100478901979176,15.48590968677893
32,0.3743230700492859,0.828290388046404,0.2391843627570435,0.32359590273830474,28.21836394270702
33,0.3635730819319779,0.8257684513736145,0.24074687732447758,0.33065502992582596,38.05144004124005
34,0.35029631234564873,0.8278244524391263,0.2479205044821032,0.340605553515665,12.236177561665745
35,0.3525265542403707,0.8302277982661356,0.24839614384095127,0.33859253089675445,39.53568099265411
36,0.33942886188907445,0.8328488365530697,0.2576582523623732,0.3541208392665223,24.959817757810008
37,0.3320077472137955,0.8309462661566859,0.24362371669014604,0.33068093116420805,35.19349456799114
38,0.33049086200178796,0.8126756758587114,0.22183687445007802,0.31610668382005125,26.65410861814503
39,0.370459738486218,0.803437930559642,0.20593930781237077,0.2922479631336029,14.156575959961653
40,0.3432430955317785,0.8075038056675288,0.22363200709063671,0.31153540415311987,13.635939048962161
41,0.3173572601012464,0.8242266951304763,0.24047761594036782,0.33805955375279717,13.64664534130795
42,0.2975492662978622,0.8324718440801271,0.25568137864389534,0.3524861394939542,14.124404553935541
43,0.27380337003829347,0.8343019506538675,0.25422779965152154,0.3522692656677654,13.36537375638967
44,0.26607408191797866,0.8379638945053159,0.26768876790483515,0.36793931666345786,13.265912509787457
45,0.24571196763020642,0.8330528338772509,0.2776173734707668,0.3826017835362167,12.702616209993177
46,0.23442077390709012,0.8336992894331493,0.26605542225404255,0.36866233677305554,11.624569865774351
47,0.2159270739780282,0.8365710540513899,0.2697415054164044,0.37510142396652657,29.961161993626988
48,0.2004837099954767,0.8358235404333834,0.2740450598735253,0.3761687638212214,12.410558049006042
49,0.20624681358348648,0.8313376309973596,0.2777877203028664,0.38121372068378323,12.850465175952039
50,0.1982565442065023,0.836526281492228,0.27019076988862256,0.3750904905674624,13.291449889068932
51,0.18784298297931562,0.8364711247092605,0.25879908583766265,0.36505137648995156,12.531738433646064
52,0.18451960609768922,0.8368557924780595,0.27129475162494865,0.3773542941102009,42.982194407163945
53,0.193424809091496,0.8376341577754886,0.2822523832171509,0.3962924382158411,30.055388157859248
54,0.192356693716544,0.8258529548760327,0.26469893752539786,0.3740569688429263,51.19288435480921
55,0.17297659807328908,0.8329468846952344,0.2723318183483902,0.3844518796169285,36.101875181023665
56,0.1824705386358612,0.8287973338129139,0.24760481545485605,0.3517244934399009,29.587885741217647
57,0.15909325029208976,0.8280566677627792,0.252709993643819,0.3599395110225661,26.607691633624697
58,0.16301694041434325,0.8306965932973598,0.2917437313853281,0.4093821995966816,12.576303922742605
59,0.15881276601609193,0.8234042345058727,0.25662740767981135,0.36583566637091636,13.859024074412433
60,0.1697024535036312,0.8236604539410763,0.25812956781606544,0.36524619930329244,18.05878195034107
61,0.15276417965596578,0.8276880278176801,0.26325713281894775,0.3778044869294711,33.82939926740029
62,0.14355776754190336,0.8340768086420821,0.2774513776222963,0.3902862161317956,12.577043197485741
63,0.16148509043005277,0.8308397149906805,0.26393553993286145,0.3747645318569712,14.942037861397628
64,0.207875594074996,0.8147255065883385,0.24437337855589344,0.3499705194199568,40.27477777047897
65,0.1784230963379707,0.8240241275182684,0.2504644261725042,0.3580492165004641,38.74044302844049
66,0.1542690486278174,0.8212002958751304,0.2738489699240292,0.3885997036374659,53.21253251586517
67,0.15103467806892576,0.8271330738280689,0.27848196685549365,0.39798235968733586,37.143695612831316
68,0.13452576128941662,0.8305537725960334,0.30419953463001304,0.4298834160703072,12.90140957491727
