epoch,loss,pixel_accuracy,mIoU,mean_dice,mean_hd95
1,2.5902228760269455,0.5437212693735378,0.05836492800194055,0.08692832722752841,69.81460485013928
2,1.9267393148170326,0.6988571333973944,0.07751289048580688,0.10794971450414993,65.54492605944935
3,1.514313871005796,0.7346894025986144,0.09419085169313614,0.12820093806104213,47.86215351080109
4,1.2916968543574494,0.7422399372732684,0.09779847949563696,0.13665168975345138,31.037750355763023
5,1.1306571611818277,0.7543805998619951,0.10528418931809141,0.14814804514357588,43.64444027177576
6,0.9828609273118792,0.7858843784402444,0.12000112413291905,0.1671140610577079,24.609901913731008
7,0.9265464937911844,0.7769375419037292,0.10746208840182618,0.14892622204387532,14.090443988331158
8,0.9016400868037961,0.7847820705088796,0.11193990488624897,0.15677709639343929,27.101026226998666
9,0.7903221823134512,0.7976960567791298,0.11827050941822873,0.16076309957692375,25.55463805927137
10,0.7785566033057447,0.7892032666661148,0.12152618087528196,0.16916455293287003,24.474710420579136
11,0.752898281475283,0.7925624125712316,0.1210239612494236,0.1675758658086969,43.38687345699856
12,0.7163550713152256,0.796030291834313,0.1289406443106678,0.1780754058884784,21.218557953456575
13,0.6676813712659871,0.7977284886665227,0.1234509591594925,0.17358797326162947,24.299890810217313
14,0.6821199846717546,0.7818733591233307,0.12701951397904993,0.18093276549011497,45.43773231709696
15,0.6298608577476358,0.7906877591823251,0.13076263942272684,0.18165464632372438,20.70598185353722
16,0.626618023188609,0.797426443200177,0.14886105773139402,0.21187945998206192,39.78611327894175
17,0.6092780637291243,0.8039784369335237,0.13132163425280186,0.18582844157063155,24.781213670303504
18,0.5839615604787503,0.8040082351409659,0.15398956220870616,0.2179743910732881,12.875546139010167
19,0.6520971166637709,0.7984926320922179,0.1624797693658134,0.23082059032802807,29.342105351890396
20,0.5672411890524738,0.7955442650114114,0.14992872383683636,0.21314178692948496,41.08469607119477
21,0.5285495485899583,0.794575748021542,0.15821078876996963,0.22454377640422385,38.90980210411208
22,0.5317061439437686,0.8090490985666009,0.16107237325522886,0.22789939805867282,14.851556050755887
23,0.5003496953901255,0.806105396861707,0.15445135026613416,0.21957169460147558,45.29139945682527
24,0.4811833737031469,0.8111294799836561,0.16841361453308212,0.23432424327573736,14.196441106320469
25,0.4692133887196487,0.809307801185758,0.16933733212662022,0.24187885365131004,48.596682772190846
26,0.4446955362580857,0.811191559582494,0.17587560803480926,0.24702893102947937,36.953553967362126
27,0.4240222410211023,0.817517357832075,0.1796484206401995,0.2528172915234664,25.359319191094396
28,0.4260019724661449,0.8216768414502096,0.18960589799807542,0.2670467219136522,13.013056494287287
29,0.4001864757177965,0.8079779433066528,0.1872028371488372,0.26651956763794804,35.3490959992443
30,0.3948420066878481,0.8133133273987745,0.1809960478878629,0.2563732976043574,29.390075850016796
31,0.37891911813672985,0.8242706399616536,0.20691357760157064,0.29028336706851926,30.458156481933305
32,0.368401419441655,0.8231436506867509,0.21424886738864135,0.30340232171850967,27.49114481919047
33,0.3784082110198039,0.8161716226252672,0.1979232464460329,0.28376060035031114,24.212943468721594
34,0.3601625092187018,0.8143625102431338,0.19040330993720925,0.2703770279994753,47.82111499421518
35,0.33875815345431276,0.8188436038072477,0.20409669992269863,0.289605261343197,31.554582876429407
36,0.32222708834792085,0.8230339391048047,0.22471548351058382,0.31901414427556424,34.36216409491189
37,0.3202146004955724,0.8289837231054247,0.24117162784911295,0.341430662232075,38.605729636533646
38,0.30302241528933904,0.8198115940611269,0.20674864306600335,0.2962175703949405,28.97940715871221
39,0.2930735074124246,0.8200745105682051,0.2404794848432813,0.34311129884067526,36.928755483674294
40,0.2876710956389049,0.8193038205666324,0.23455105704214504,0.33630670598433593,45.168168653805395
41,0.28706321176492944,0.8273394038402063,0.2231178795197637,0.3169457502861319,12.786874484227386
42,0.3493077330431848,0.8176991569966717,0.21176550924208648,0.30575027632546586,24.0042263163373
43,0.33177960396937606,0.8203819738904494,0.23025905653309037,0.3297508074515053,24.63993784746657
44,0.2889030288975194,0.8222265280799194,0.23920322625980564,0.34086317536052585,28.752118128257127
45,0.25147961923536266,0.8254329205478957,0.24340565839066727,0.3439510265054505,20.93258391167463
46,0.2332570162021889,0.8247988056637664,0.24268825487775988,0.3469954766453733,40.171191848757935
47,0.23732422952944376,0.8285262152739893,0.2341863618239359,0.3347229470362536,17.299858870621257
48,0.22864273148325254,0.8261385210306869,0.2508356106574946,0.35774911703892914,29.90849294769535
49,0.220446563273106,0.8290824484795766,0.24942809639967764,0.3529632734481723,34.2283928589094
