epoch,loss,pixel_accuracy,mIoU,mean_dice,mean_hd95
1,2.885806271663079,0.4472221825080007,0.035069703875226,0.05283839584346221,59.16041985182443
2,2.2012846148931065,0.6319836350652663,0.046217193663091766,0.0634982524157703,31.26014383551397
3,1.7729995044378133,0.6707573485314224,0.04834452649443066,0.06529263524328024,27.833555234938334
4,1.4975245480354016,0.6717041940976974,0.0439794993630136,0.058439599056598956,29.17972417904937
5,1.287118687079503,0.7046209795934952,0.05127663553659765,0.06992256823154205,26.19165630371229
6,1.1684282995187318,0.7006414139399927,0.04383951965697784,0.0569900566912162,26.618053813358397
7,1.1343639573225608,0.7190637042031275,0.03871908543641175,0.047706355743139674,25.09256541465875
8,1.0829323656283891,0.7216486986987364,0.045562840508243996,0.05958068413876631,25.4370350552445
9,1.046694557254131,0.7196974428472639,0.04576325304604999,0.06012653299652115,24.8492393781042
10,1.0666150175608122,0.7168283871569726,0.044043145582856304,0.05716469050279954,25.22105898399958
11,1.0316163622415984,0.7333124394723911,0.0472939602395751,0.06242158255395917,24.67065395827116
12,1.0105595875244875,0.7150764632537686,0.0445405089493144,0.058138496111040903,25.367384779896692
13,1.0014516115188599,0.7203522509310059,0.04622798732912154,0.06114024358144286,24.162737633923893
14,0.9765666872262955,0.7032966900662859,0.04392550414988706,0.0570084832487225,25.910651280563837
15,0.9643563949144803,0.7270341227099212,0.044164078083531434,0.05679711865019959,24.74057609158921
16,0.9467562895554763,0.7329496688711822,0.04453571273682435,0.05799720073764196,24.436742609885762
17,0.9498817129777029,0.7146131613264416,0.049883788164076244,0.0681544973263074,24.962400161939247
18,0.9394239582694494,0.7251705307768077,0.050626895717488664,0.06882237473346552,24.722264026968734
19,0.9094909240420048,0.7271625710435167,0.04847868289736085,0.06506054078312526,25.10352109197172
20,0.9056824250863149,0.7181138487169088,0.04633533788750124,0.061115623953297504,24.24006997902798
21,0.9104691869937457,0.7297602824508875,0.04185487472872501,0.052957382415517756,24.13427706893258
22,0.8741412139855899,0.7219534530930314,0.0533113325978291,0.07338449648732229,24.633837828617686
23,0.8776581493707803,0.7000405586712407,0.048850025079734204,0.06672639854960229,24.499142452325497
24,0.850384591290584,0.717500427032392,0.05602351049033513,0.07910948897413651,24.811296400853276
25,0.8437533304095268,0.7026671653100707,0.045539213938232605,0.06017058448501485,24.608259101302792
26,0.8316857493840731,0.7006320831881674,0.05106109807042497,0.07080841105808063,25.590541198963823
27,0.8265665803964322,0.7318365252280202,0.04550576168307227,0.05957126564104809,24.56436249136278
28,0.8518703138599029,0.7289546773779685,0.0489434487633657,0.065944366863883,24.31417591357106
29,0.827786790063748,0.7148182121226031,0.04485133246545348,0.05864998875886064,25.11191580495447
30,0.8132528227109176,0.7209534071917523,0.048485889582042724,0.06573157212173146,24.44774366016022
31,0.7899590742129546,0.6833449089837833,0.04669322123974497,0.06267618022727466,25.99871210037024
32,0.762295347566788,0.6973734686091687,0.06245343055936611,0.09137923169617271,25.647832290825594
